OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2023-01-01,21,0,2023-01-02T04:00:00-00:00,2023-01-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,239.61,DAM,2
2023-01-01,20,0,2023-01-02T03:00:00-00:00,2023-01-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,227.64,DAM,2
2023-01-01,19,0,2023-01-02T02:00:00-00:00,2023-01-02T03:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,245.64,DAM,2
2023-01-01,18,0,2023-01-02T01:00:00-00:00,2023-01-02T02:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,237.57,DAM,2
2023-01-01,17,0,2023-01-02T00:00:00-00:00,2023-01-02T01:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,243.93,DAM,2
2023-01-01,16,0,2023-01-01T23:00:00-00:00,2023-01-02T00:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,292.3,DAM,2
2023-01-01,15,0,2023-01-01T22:00:00-00:00,2023-01-01T23:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,437.74,DAM,2
2023-01-01,13,0,2023-01-01T20:00:00-00:00,2023-01-01T21:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,650.96,DAM,2
2023-01-01,14,0,2023-01-01T21:00:00-00:00,2023-01-01T22:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,561.47,DAM,2
2023-01-01,13,0,2023-01-01T20:00:00-00:00,2023-01-01T21:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5573.2,DAM,3
2023-01-01,15,0,2023-01-01T22:00:00-00:00,2023-01-01T23:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5296.83,DAM,3
2023-01-01,12,0,2023-01-01T19:00:00-00:00,2023-01-01T20:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5342.45,DAM,3
2023-01-01,19,0,2023-01-02T02:00:00-00:00,2023-01-02T03:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.0,DAM,3
