INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-01-01T18:00:00-00:00,2024-01-01T19:00:00-00:00,1,2024-01-01,11,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1592.65,DAM,4
2024-01-01T19:00:00-00:00,2024-01-01T20:00:00-00:00,1,2024-01-01,12,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1561.16,DAM,4
2024-01-01T14:00:00-00:00,2024-01-01T15:00:00-00:00,1,2024-01-01,7,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1535.7,DAM,4
2024-01-02T06:00:00-00:00,2024-01-02T07:00:00-00:00,1,2024-01-01,23,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1644.88,DAM,4
2024-01-02T04:00:00-00:00,2024-01-02T05:00:00-00:00,1,2024-01-01,21,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1806.24,DAM,4
2024-01-01T13:00:00-00:00,2024-01-01T14:00:00-00:00,1,2024-01-01,6,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1449.9,DAM,4
2024-01-01T10:00:00-00:00,2024-01-01T11:00:00-00:00,1,2024-01-01,3,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1375.45,DAM,4
2024-01-01T09:00:00-00:00,2024-01-01T10:00:00-00:00,1,2024-01-01,2,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1405.33,DAM,4
2024-01-02T00:00:00-00:00,2024-01-02T01:00:00-00:00,1,2024-01-01,17,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1655.11,DAM,4
2024-01-01T23:00:00-00:00,2024-01-02T00:00:00-00:00,1,2024-01-01,16,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1558.96,DAM,4
