INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-01-10T15:00:00-00:00,2024-01-10T16:00:00-00:00,0,2024-01-10,8,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3248,ACTUAL,335
2024-01-10T20:00:00-00:00,2024-01-10T21:00:00-00:00,0,2024-01-10,13,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3048,ACTUAL,335
2024-01-11T01:00:00-00:00,2024-01-11T02:00:00-00:00,0,2024-01-10,18,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3264,ACTUAL,335
2024-01-11T00:00:00-00:00,2024-01-11T01:00:00-00:00,0,2024-01-10,17,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3111,ACTUAL,335
2024-01-10T22:00:00-00:00,2024-01-10T23:00:00-00:00,0,2024-01-10,15,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2986,ACTUAL,335
2024-01-11T03:00:00-00:00,2024-01-11T04:00:00-00:00,0,2024-01-10,20,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3207,ACTUAL,335
2024-01-11T05:00:00-00:00,2024-01-11T06:00:00-00:00,0,2024-01-10,22,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2951,ACTUAL,335
2024-01-11T07:00:00-00:00,2024-01-11T08:00:00-00:00,0,2024-01-10,24,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2642,ACTUAL,335
2024-01-10T14:00:00-00:00,2024-01-10T15:00:00-00:00,0,2024-01-10,7,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3058,ACTUAL,335
2024-01-10T11:00:00-00:00,2024-01-10T12:00:00-00:00,0,2024-01-10,4,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2394,ACTUAL,335
2024-01-11T04:00:00-00:00,2024-01-11T05:00:00-00:00,0,2024-01-10,21,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3105,ACTUAL,335
2024-01-10T17:00:00-00:00,2024-01-10T18:00:00-00:00,0,2024-01-10,10,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3217,ACTUAL,335
2024-01-10T19:00:00-00:00,2024-01-10T20:00:00-00:00,0,2024-01-10,12,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3080,ACTUAL,335
2024-01-10T18:00:00-00:00,2024-01-10T19:00:00-00:00,0,2024-01-10,11,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3145,ACTUAL,335
2024-01-10T09:00:00-00:00,2024-01-10T10:00:00-00:00,0,2024-01-10,2,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2375,ACTUAL,335
2024-01-10T08:00:00-00:00,2024-01-10T09:00:00-00:00,0,2024-01-10,1,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2424,ACTUAL,335
2024-01-10T12:00:00-00:00,2024-01-10T13:00:00-00:00,0,2024-01-10,5,0,ACTUAL,PACW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2502,ACTUAL,335
2024-01-10T11:00:00-00:00,2024-01-10T12:00:00-00:00,0,2024-01-10,4,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2463,ACTUAL,336
2024-01-10T12:00:00-00:00,2024-01-10T13:00:00-00:00,0,2024-01-10,5,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2564,ACTUAL,336
2024-01-10T10:00:00-00:00,2024-01-10T11:00:00-00:00,0,2024-01-10,3,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2438,ACTUAL,336
2024-01-10T14:00:00-00:00,2024-01-10T15:00:00-00:00,0,2024-01-10,7,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3055,ACTUAL,336
2024-01-10T15:00:00-00:00,2024-01-10T16:00:00-00:00,0,2024-01-10,8,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3279,ACTUAL,336
2024-01-11T07:00:00-00:00,2024-01-11T08:00:00-00:00,0,2024-01-10,24,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2638,ACTUAL,336
2024-01-10T19:00:00-00:00,2024-01-10T20:00:00-00:00,0,2024-01-10,12,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3186,ACTUAL,336
2024-01-10T22:00:00-00:00,2024-01-10T23:00:00-00:00,0,2024-01-10,15,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2985,ACTUAL,336
2024-01-11T00:00:00-00:00,2024-01-11T01:00:00-00:00,0,2024-01-10,17,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3199,ACTUAL,336
2024-01-11T03:00:00-00:00,2024-01-11T04:00:00-00:00,0,2024-01-10,20,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3282,ACTUAL,336
2024-01-11T05:00:00-00:00,2024-01-11T06:00:00-00:00,0,2024-01-10,22,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3045,ACTUAL,336
2024-01-10T09:00:00-00:00,2024-01-10T10:00:00-00:00,0,2024-01-10,2,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2467,ACTUAL,336
2024-01-10T23:00:00-00:00,2024-01-11T00:00:00-00:00,0,2024-01-10,16,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3024,ACTUAL,336
2024-01-11T06:00:00-00:00,2024-01-11T07:00:00-00:00,0,2024-01-10,23,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2838,ACTUAL,336
2024-01-10T13:00:00-00:00,2024-01-10T14:00:00-00:00,0,2024-01-10,6,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2771,ACTUAL,336
2024-01-10T16:00:00-00:00,2024-01-10T17:00:00-00:00,0,2024-01-10,9,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3312,ACTUAL,336
2024-01-10T17:00:00-00:00,2024-01-10T18:00:00-00:00,0,2024-01-10,10,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3287,ACTUAL,336
2024-01-10T18:00:00-00:00,2024-01-10T19:00:00-00:00,0,2024-01-10,11,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3237,ACTUAL,336
2024-01-10T20:00:00-00:00,2024-01-10T21:00:00-00:00,0,2024-01-10,13,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3100,ACTUAL,336
2024-01-10T21:00:00-00:00,2024-01-10T22:00:00-00:00,0,2024-01-10,14,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3030,ACTUAL,336
2024-01-11T04:00:00-00:00,2024-01-11T05:00:00-00:00,0,2024-01-10,21,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3199,ACTUAL,336
2024-01-10T08:00:00-00:00,2024-01-10T09:00:00-00:00,0,2024-01-10,1,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2535,ACTUAL,336
2024-01-11T01:00:00-00:00,2024-01-11T02:00:00-00:00,0,2024-01-10,18,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3358,ACTUAL,336
2024-01-11T02:00:00-00:00,2024-01-11T03:00:00-00:00,0,2024-01-10,19,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3345,ACTUAL,336
2024-01-10T08:00:00-00:00,2024-01-10T09:00:00-00:00,0,2024-01-10,1,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10257,ACTUAL,337
2024-01-10T17:00:00-00:00,2024-01-10T18:00:00-00:00,0,2024-01-10,10,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12301,ACTUAL,337
2024-01-10T12:00:00-00:00,2024-01-10T13:00:00-00:00,0,2024-01-10,5,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10205,ACTUAL,337
2024-01-10T18:00:00-00:00,2024-01-10T19:00:00-00:00,0,2024-01-10,11,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12167,ACTUAL,337
2024-01-10T19:00:00-00:00,2024-01-10T20:00:00-00:00,0,2024-01-10,12,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11959,ACTUAL,337
2024-01-10T20:00:00-00:00,2024-01-10T21:00:00-00:00,0,2024-01-10,13,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11838,ACTUAL,337
2024-01-11T05:00:00-00:00,2024-01-11T06:00:00-00:00,0,2024-01-10,22,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12006,ACTUAL,337
2024-01-11T06:00:00-00:00,2024-01-11T07:00:00-00:00,0,2024-01-10,23,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11260,ACTUAL,337
2024-01-10T09:00:00-00:00,2024-01-10T10:00:00-00:00,0,2024-01-10,2,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10849,ACTUAL,337
2024-01-10T14:00:00-00:00,2024-01-10T15:00:00-00:00,0,2024-01-10,7,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11562,ACTUAL,337
2024-01-10T15:00:00-00:00,2024-01-10T16:00:00-00:00,0,2024-01-10,8,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12508,ACTUAL,337
2024-01-10T16:00:00-00:00,2024-01-10T17:00:00-00:00,0,2024-01-10,9,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12687,ACTUAL,337
2024-01-11T02:00:00-00:00,2024-01-11T03:00:00-00:00,0,2024-01-10,19,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,13135,ACTUAL,337
2024-01-11T03:00:00-00:00,2024-01-11T04:00:00-00:00,0,2024-01-10,20,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12761,ACTUAL,337
2024-01-10T22:00:00-00:00,2024-01-10T23:00:00-00:00,0,2024-01-10,15,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11943,ACTUAL,337
2024-01-10T23:00:00-00:00,2024-01-11T00:00:00-00:00,0,2024-01-10,16,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12011,ACTUAL,337
2024-01-11T00:00:00-00:00,2024-01-11T01:00:00-00:00,0,2024-01-10,17,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12361,ACTUAL,337
2024-01-11T01:00:00-00:00,2024-01-11T02:00:00-00:00,0,2024-01-10,18,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,13113,ACTUAL,337
2024-01-11T07:00:00-00:00,2024-01-11T08:00:00-00:00,0,2024-01-10,24,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10629,ACTUAL,337
2024-01-10T21:00:00-00:00,2024-01-10T22:00:00-00:00,0,2024-01-10,14,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11955,ACTUAL,337
2024-01-11T04:00:00-00:00,2024-01-11T05:00:00-00:00,0,2024-01-10,21,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12455,ACTUAL,337
2024-01-10T11:00:00-00:00,2024-01-10T12:00:00-00:00,0,2024-01-10,4,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10160,ACTUAL,337
2024-01-10T13:00:00-00:00,2024-01-10T14:00:00-00:00,0,2024-01-10,6,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10464,ACTUAL,337
2024-01-10T10:00:00-00:00,2024-01-10T11:00:00-00:00,0,2024-01-10,3,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10448,ACTUAL,337
2024-01-10T11:00:00-00:00,2024-01-10T12:00:00-00:00,0,2024-01-10,4,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1737,ACTUAL,338
2024-01-11T05:00:00-00:00,2024-01-11T06:00:00-00:00,0,2024-01-10,22,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1778,ACTUAL,338
2024-01-10T18:00:00-00:00,2024-01-10T19:00:00-00:00,0,2024-01-10,11,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1700,ACTUAL,338
2024-01-11T04:00:00-00:00,2024-01-11T05:00:00-00:00,0,2024-01-10,21,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1858,ACTUAL,338
2024-01-11T06:00:00-00:00,2024-01-11T07:00:00-00:00,0,2024-01-10,23,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1686,ACTUAL,338
2024-01-10T16:00:00-00:00,2024-01-10T17:00:00-00:00,0,2024-01-10,9,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1815,ACTUAL,338
2024-01-10T20:00:00-00:00,2024-01-10T21:00:00-00:00,0,2024-01-10,13,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1612,ACTUAL,338
2024-01-10T19:00:00-00:00,2024-01-10T20:00:00-00:00,0,2024-01-10,12,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1642,ACTUAL,338
2024-01-11T00:00:00-00:00,2024-01-11T01:00:00-00:00,0,2024-01-10,17,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1885,ACTUAL,338
2024-01-11T03:00:00-00:00,2024-01-11T04:00:00-00:00,0,2024-01-10,20,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1901,ACTUAL,338
2024-01-10T08:00:00-00:00,2024-01-10T09:00:00-00:00,0,2024-01-10,1,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1727,ACTUAL,338
2024-01-10T10:00:00-00:00,2024-01-10T11:00:00-00:00,0,2024-01-10,3,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1724,ACTUAL,338
2024-01-11T01:00:00-00:00,2024-01-11T02:00:00-00:00,0,2024-01-10,18,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1928,ACTUAL,338
2024-01-10T23:00:00-00:00,2024-01-11T00:00:00-00:00,0,2024-01-10,16,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1754,ACTUAL,338
2024-01-10T22:00:00-00:00,2024-01-10T23:00:00-00:00,0,2024-01-10,15,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1675,ACTUAL,338
2024-01-10T14:00:00-00:00,2024-01-10T15:00:00-00:00,0,2024-01-10,7,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1977,ACTUAL,338
2024-01-10T21:00:00-00:00,2024-01-10T22:00:00-00:00,0,2024-01-10,14,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1618,ACTUAL,338
2024-01-11T02:00:00-00:00,2024-01-11T03:00:00-00:00,0,2024-01-10,19,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1921,ACTUAL,338
2024-01-11T07:00:00-00:00,2024-01-11T08:00:00-00:00,0,2024-01-10,24,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1632,ACTUAL,338
2024-01-10T09:00:00-00:00,2024-01-10T10:00:00-00:00,0,2024-01-10,2,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1729,ACTUAL,338
2024-01-10T12:00:00-00:00,2024-01-10T13:00:00-00:00,0,2024-01-10,5,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1813,ACTUAL,338
2024-01-10T13:00:00-00:00,2024-01-10T14:00:00-00:00,0,2024-01-10,6,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1932,ACTUAL,338
2024-01-10T17:00:00-00:00,2024-01-10T18:00:00-00:00,0,2024-01-10,10,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1744,ACTUAL,338
2024-01-10T15:00:00-00:00,2024-01-10T16:00:00-00:00,0,2024-01-10,8,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1893,ACTUAL,338
2024-01-10T11:00:00-00:00,2024-01-10T12:00:00-00:00,0,2024-01-10,4,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2874,ACTUAL,339
2024-01-10T23:00:00-00:00,2024-01-11T00:00:00-00:00,0,2024-01-10,16,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3754,ACTUAL,339
2024-01-10T09:00:00-00:00,2024-01-10T10:00:00-00:00,0,2024-01-10,2,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2838,ACTUAL,339
2024-01-10T10:00:00-00:00,2024-01-10T11:00:00-00:00,0,2024-01-10,3,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2820,ACTUAL,339
2024-01-10T22:00:00-00:00,2024-01-10T23:00:00-00:00,0,2024-01-10,15,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3712,ACTUAL,339
2024-01-11T06:00:00-00:00,2024-01-11T07:00:00-00:00,0,2024-01-10,23,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3401,ACTUAL,339
2024-01-10T21:00:00-00:00,2024-01-10T22:00:00-00:00,0,2024-01-10,14,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3740,ACTUAL,339
2024-01-11T00:00:00-00:00,2024-01-11T01:00:00-00:00,0,2024-01-10,17,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3923,ACTUAL,339
2024-01-11T03:00:00-00:00,2024-01-11T04:00:00-00:00,0,2024-01-10,20,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4029,ACTUAL,339
2024-01-10T08:00:00-00:00,2024-01-10T09:00:00-00:00,0,2024-01-10,1,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2905,ACTUAL,339
2024-01-10T13:00:00-00:00,2024-01-10T14:00:00-00:00,0,2024-01-10,6,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3318,ACTUAL,339
2024-01-10T15:00:00-00:00,2024-01-10T16:00:00-00:00,0,2024-01-10,8,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3946,ACTUAL,339
2024-01-11T01:00:00-00:00,2024-01-11T02:00:00-00:00,0,2024-01-10,18,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4119,ACTUAL,339
2024-01-11T07:00:00-00:00,2024-01-11T08:00:00-00:00,0,2024-01-10,24,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3161,ACTUAL,339
2024-01-10T16:00:00-00:00,2024-01-10T17:00:00-00:00,0,2024-01-10,9,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3987,ACTUAL,339
2024-01-10T18:00:00-00:00,2024-01-10T19:00:00-00:00,0,2024-01-10,11,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3893,ACTUAL,339
2024-01-10T19:00:00-00:00,2024-01-10T20:00:00-00:00,0,2024-01-10,12,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3828,ACTUAL,339
2024-01-10T20:00:00-00:00,2024-01-10T21:00:00-00:00,0,2024-01-10,13,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3785,ACTUAL,339
2024-01-11T02:00:00-00:00,2024-01-11T03:00:00-00:00,0,2024-01-10,19,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4100,ACTUAL,339
2024-01-11T05:00:00-00:00,2024-01-11T06:00:00-00:00,0,2024-01-10,22,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3688,ACTUAL,339
2024-01-11T04:00:00-00:00,2024-01-11T05:00:00-00:00,0,2024-01-10,21,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3905,ACTUAL,339
2024-01-10T14:00:00-00:00,2024-01-10T15:00:00-00:00,0,2024-01-10,7,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3689,ACTUAL,339
2024-01-10T17:00:00-00:00,2024-01-10T18:00:00-00:00,0,2024-01-10,10,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3957,ACTUAL,339
2024-01-10T12:00:00-00:00,2024-01-10T13:00:00-00:00,0,2024-01-10,5,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3032,ACTUAL,339
2024-01-10T16:00:00-00:00,2024-01-10T17:00:00-00:00,0,2024-01-10,9,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11962,ACTUAL,340
2024-01-10T21:00:00-00:00,2024-01-10T22:00:00-00:00,0,2024-01-10,14,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11142,ACTUAL,340
2024-01-10T12:00:00-00:00,2024-01-10T13:00:00-00:00,0,2024-01-10,5,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,9630,ACTUAL,340
2024-01-11T02:00:00-00:00,2024-01-11T03:00:00-00:00,0,2024-01-10,19,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,12434,ACTUAL,340
2024-01-11T00:00:00-00:00,2024-01-11T01:00:00-00:00,0,2024-01-10,17,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11371,ACTUAL,340
2024-01-10T22:00:00-00:00,2024-01-10T23:00:00-00:00,0,2024-01-10,15,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11196,ACTUAL,340
2024-01-10T18:00:00-00:00,2024-01-10T19:00:00-00:00,0,2024-01-10,11,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11559,ACTUAL,340
2024-01-11T01:00:00-00:00,2024-01-11T02:00:00-00:00,0,2024-01-10,18,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,12306,ACTUAL,340
2024-01-10T14:00:00-00:00,2024-01-10T15:00:00-00:00,0,2024-01-10,7,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11294,ACTUAL,340
2024-01-10T11:00:00-00:00,2024-01-10T12:00:00-00:00,0,2024-01-10,4,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,9526,ACTUAL,340
2024-01-10T09:00:00-00:00,2024-01-10T10:00:00-00:00,0,2024-01-10,2,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,9738,ACTUAL,340
2024-01-10T13:00:00-00:00,2024-01-10T14:00:00-00:00,0,2024-01-10,6,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10280,ACTUAL,340
2024-01-11T03:00:00-00:00,2024-01-11T04:00:00-00:00,0,2024-01-10,20,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,12235,ACTUAL,340
2024-01-11T04:00:00-00:00,2024-01-11T05:00:00-00:00,0,2024-01-10,21,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,12032,ACTUAL,340
2024-01-10T23:00:00-00:00,2024-01-11T00:00:00-00:00,0,2024-01-10,16,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10806,ACTUAL,340
2024-01-10T19:00:00-00:00,2024-01-10T20:00:00-00:00,0,2024-01-10,12,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11396,ACTUAL,340
2024-01-10T08:00:00-00:00,2024-01-10T09:00:00-00:00,0,2024-01-10,1,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10158,ACTUAL,340
